,name,quote,auth_id
1413,Горький,"Вы рассуждаете — значит, не хотите. Желая сильно, не рассуждают.",10.0
1414,Горький,Процесс развития культуры есть процесс преодоления трудностей.,10.0
1415,Горький,Слово — одежда всех фактов.,10.0
1416,Горький,"Очарование — дело веры, разочарование — возмездие за слепую веру.",10.0
1417,Горький,"Город встретил его с тем восхищением, как обжора встречает землянику в январе.",10.0
1418,Горький,"Интеллигенция — это лучшие люди страны, которым приходится отвечать за все плохое в ней.",10.0
1419,Горький,"Меньшинство нуждается в Боге потому, что всё остальное у него есть, а большинство — потому что ничего не имеет.",10.0
1420,Горький,Когда много спрашивают — мало думают и плохо помнят.,10.0
1421,Горький,"…народ есть неиссякаемый источник энергии, единственно способный претворить все возможное — в необходимое, все мечты — в действительность.",10.0
1422,Горький,Фантастическое составляет сущность действительного.,10.0
1423,Горький,Анекдот — кирпич русской истории.,10.0
1424,Горький,"Материализм — банкротство разума, который не может обнять всего разнообразия явлений жизни и уродливо сводит их к одной, наиболее простой причине.",10.0
1425,Горький,"Я с детства видел бессмысленную жестокость и непонятную мне вражду людей, был поражён тяжестью труда одних и животным благополучием других…",10.0
1426,Горький,"Химия – это область чудес, в ней скрыто счастье человечества, величайшие завоевания разума будут сделаны именно в этой области.",10.0
1427,Горький,Глупый пингвин робко прячет тело жирное в утесах…,10.0
1428,Хаям,"И с другом и с врагом ты должен быть хорош! Кто по натуре добр, в том злобы не найдешь. Обидишь друга — наживешь врага ты, врага обнимешь — друга обретешь.",11.0
1429,Хаям,"Правда и ложь отделяются расстоянием, близким к ширине волоска.",11.0
1430,Хаям,Если подлый лекарство нальет тебе — вылей! Если мудрый нальет тебе яду — прими!,11.0
1431,Хаям,"И нет конца? Да нет, в конце концов — конец.",11.0
1432,Хаям,"Как часто, в жизни ошибаясь, теряем тех, кем дорожим. Чужим понравиться стараясь, порой от ближнего бежим. Возносим тех, кто нас не стоит, а самых верных предаем. Кто нас так любит, обижаем, и сами извинений ждем.",11.0
1433,Хаям,"Без нас кружился мир, без нас кружиться будет. Вселенной всё равно, и больно только нам.",11.0
1434,Хаям,"Сорванный цветок должен быть подарен, начатое стихотворение — дописано, а любимая женщина — счастлива, иначе и не стоило браться за то, что тебе не по силам.",11.0
1435,Хаям,"Не говорите, что мужчина бабник. Был бы он однолюб — то до вас бы очередь не дошла.",11.0
1436,Хаям,"Вино запрещено, но есть четыре но: смотря кто, с кем, когда и в меру ль пьёт вино. При соблюдении сих четырёх условий всем здравомыслящим вино разрешено.",11.0
1437,Хаям,"Один не разберет, чем пахнут розы. Другой из горьких трав добудет мед. Кому-то мелочь дашь, навек запомнит. Кому-то жизнь отдашь, а он и не поймет.",11.0
1438,Хаям,"Несколько извинений выглядят менее убедительно, чем одно.",11.0
1439,Хаям,"Но учит той же мудрости вино, на каждом кубке — жизненная пропись: «Прильни устами — и увидишь дно!»",11.0
1440,Хаям,"Сад цветущий, подруга и чаша с вином — вот мой рай. Не хочу очутиться в ином. Да никто и не видел небесного рая! Так что будем пока утешаться в земном.",11.0
1441,Хаям,"Не забывай, что ты не одинок: и в самые тяжкие минуты рядом с тобою — Бог.",11.0
1442,Хаям,Будь счастлив в этот миг. Этот миг и есть твоя жизнь,11.0
1443,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1444,Хаям,Не жалуйся на боль — вот лучшее лекарство.,11.0
1445,Хаям,"Сердце! Пусть хитрецы, сговорясь заодно, осуждают вино, дескать, вредно оно. Если душу отмыть свою хочешь и тело — чаще слушай стихи, попивая вино.",11.0
1446,Хаям,"Живи сегодня, а вчера и завтра не так важны в земном календаре",11.0
1447,Хаям,"Твердят, будто пьяницы в ад угодят. Всё вздор! Кабы пьющих отправили в ад, да всех женолюбов туда же им вслед, пустым, как ладонь, стал бы ваш райский сад.",11.0
1448,Хаям,"Любить и быть любимым — это счастье. Вы берегите от простых ненастий. И взяв бразды любви совместно жадно в руки, не отпускайте никогда, даже живя в разлуке…",11.0
1449,Хаям,Растить в душе побег уныния — преступление,11.0
1450,Хаям,"Красой затмила ты Китая дочерей, жасмина нежного твое лицо нежней, вчера взглянула ты на шаха Вавилона и все взяла: ферзя, ладьи, коней.",11.0
1451,Хаям,"Тому, кто не грешил, не будет и прощенья.",11.0
1452,Хаям,"Я презираю лживых, лицемерных молитвенников сих, ослов примерных. Они же, под завесой благочестья, торгуют верой хуже всех неверных.",11.0
1453,Хаям,"Я хотел и страстей не сумел побороть;
Над душою царит ненасытная плоть.
Но я верю в великую милость господню:
После смерти простит мои кости господь.",11.0
1454,Хаям,"Язык у человека мал, а сколько жизней он сломал.",11.0
1455,Хаям,"Ни к другу не взывай, ни к небесам
О помощи. В себе ищи бальзам.
Крепись в беде. Желая кликнуть друга,
Перестрадай свое несчастье сам.",11.0
1456,Хаям,"В этом тёмном мире считай истинным только духовное богатство, ибо оно никогда не обесценится.",11.0
1457,Хаям,"Много зла и коварства таится кругом,
Ты друзей не найдешь в этом стаде людском.
Каждый встречный тебе представляется другом,
Подожди: он окажется лютым врагом.",11.0
1458,Хаям,"Капля стала плакать, что рассталась с морем. Море засмеялось над наивным горем.",11.0
1459,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1460,Хаям,"Меняем реки, страны, города. Иные двери. Новые года. А никуда нам от себя не деться, а если деться — только в никуда.",11.0
1461,Хаям,"Мы больше в этот мир вовек не попадем,
вовек не встретимся с друзьями за столом.
Лови же каждое летящее мгновенье —
его не подстеречь уж никогда потом.",11.0
1462,Хаям,"Известно, в мире все лишь суета сует:
Будь весел, не горюй, стоит на этом свет.
Что было, то прошло, что будет — неизвестно,-
Так не тужи о том, чего сегодня нет.",11.0
1463,Хаям,"Я думаю, что лучше одиноким быть,
Чем жар души «кому-нибудь» дарить.
Бесценный дар отдав кому попало,
Родного встретив, не сумеешь полюбить.",11.0
1464,Хаям,"О нас думают плохо лишь те, кто хуже нас, а те кто лучше нас… Им просто не до нас.",11.0
1465,Хаям,"Ты обойден наградой? — Позабудь!
Дни вереницей мчатся? — Позабудь!
Беспечный ветер в вечной книге жизни
Мог и не той страницей шевельнуть!",11.0
1466,Хаям,Будь проще к людям. Хочешь быть мудрей —не делай больно мудростью своей.,11.0
1467,Хаям,"Дарить себя — не значит продавать.
И рядом спать — не значит переспать.
Не отомстить — не значит все простить.
Не рядом быть — не значит не любить.",11.0
1468,Хаям,"Не искавшему путь вряд ли путь и укажут. Постучись, и откроются двери к судьбе!",11.0
1469,Хаям,"Мы в этот мир вторично не придем,
Своих друзей вторично не найдем.
Держись за миг, ведь он не повторится,
Как ты и сам не повторишься в нем…",11.0
1470,Хаям,"Настоящий друг — это человек, который выскажет тебе в глаза все, что о тебе думает, а всем скажет, что ты — замечательный человек.",11.0
1471,Хаям,"Любовь может обойтись без взаимности, но дружба — никогда",11.0
1472,Хаям,"Дни жизни даже горькие цени,
Ведь навсегда уходят и они.
Цени сегодняшнее, хоть его и мало.
Вчера — прошло, а завтра – не настало…",11.0
1473,Хаям,Упавший духом гибнет раньше срока.,11.0
1474,Хаям,"В любимом человеке нравятся даже недостатки, а в нелюбимом раздражают даже достоинства.",11.0
1475,Хаям,"Не завидуй тому, кто сильней и богат.
3а рассветом всегда наступает закат.
С этой жизнью короткою, равною вздоху,
Обращайся, как с данной тебе напрокат.",11.0
1476,Хаям,"Можно соблазнить мужчину, у которого есть жена,
можно соблазнить мужчину, у которого есть любовница,
но нельзя соблазнить мужчину, у которого есть любимая женщина.",11.0
1477,Хаям,"В этом мире неверном не будь дураком:
Полагаться не вздумай на тех, кто кругом.
Трезвым оком взгляни на ближайшего друга —
Друг, возможно, окажется злейшим врагом.",11.0
1478,Хаям,"Чтоб мудро жизнь прожить, знать надобно немало,
Два важных правила запомни для начала:
Ты лучше голодай, чем что попало есть,
И лучше будь один, чем вместе с кем попало.",11.0
1479,Хаям,"Ветер жизни иногда свиреп.
В целом жизнь, однако, хороша…
И не страшно, когда черный хлеб,
Страшно, когда черная душа…",11.0
1480,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1481,Хаям,"Сорваный цветок должен быть подарен, начатое стихотворение — дописано, а любимая женщина — счастлива, иначе и не стоило браться за то, что тебе не по силам.",11.0
1482,Хаям,"Ты к людям нынешним не очень сердцем льни,
Подальше от людей быть лучше в наши дни.
Глаза своей души открой на самых близких, —
Увидишь с ужасом: тебе враги они.",11.0
1483,Хаям,"Чьё сердце не горит любовью страстной к милой, без утешения влачит свой век унылый. Дни, проведённые без радостей любви, считаю тяготой ненужной и постылой.",11.0
1484,Хаям,"В день завтрашний нельзя сегодня заглянуть,
Одна лишь мысль о нем стесняет мукой грудь.
Кто знает, много ль дней тебе прожить осталось?
Не трать их попусту, благоразумен будь.",11.0
1485,Хаям,"В одной руке цветы, в другой — бокал бессменный, пируй с возлюбленной, забыв о всей Вселенной, покуда смерти смерч вдруг не сорвёт с тебя, как розы лепестки, сорочку жизни бренной.",11.0
1486,Хаям,"Меня никогда не отталкивала бедность человека, другое дело, если бедны его душа и помыслы.",11.0
1487,Хаям,"Кто урод, кто красавец — не ведает страсть. В ад согласен безумец влюблённый попасть. Безразлично влюблённым, во что одеваться, что на землю стелить, что под голову класть.",11.0
1488,Хаям,"Мы уйдем без следа — ни имен, ни примет.
Этот мир простоит еще тысячи лет.
Нас и раньше тут не было — после не будет.
Ни ущерба, ни пользы от этого нет.",11.0
1489,Хаям,"Никогда не иди назад. Возвращаться нет уже смысла. Даже если там те же глаза, в которых тонули мысли. Даже если тянет туда, где ещё всё было так мило, не иди ты туда никогда, забудь навсегда, что было. Те же люди в прошлом живут, что любить обещали всегда. Если вспомнил ты это — забудь, не иди ты туда никогда. Не верь им, они — чужие. Ведь когда-то ушли от тебя. Они веру в душе убили, в любовь, в людей и в себя. Живи просто тем, что живешь и хоть жизнь похожа на ад, смотри только вперед, никогда не иди назад.",11.0
1490,Хаям,Задумчивая душа склоняется к одиночеству.,11.0
1491,Хаям,"Да, в женщине, как в книге, мудрость есть. Понять способен смысл её великий лишь грамотный. И не сердись на книгу, коль, неуч, не сумел её прочесть.",11.0
1492,Хаям,"Не бойся козней времени бегущего,
Не вечны наши беды в круге сущего.
Миг, данный нам, в веселье проведи,
Не плачь о прошлом, не страшись грядущего.",11.0
1493,Хаям,"Красивым быть – не значит им родиться,
Ведь красоте мы можем научиться.
Когда красив душою Человек –
Какая внешность может с ней сравниться?",11.0
1494,Хаям,"Не оплакивай, смертный, вчерашних потерь, дел сегодняшних завтрашней меркой не мерь. Ни былой, ни грядущей минуте не верь. Верь минуте текущей — будь счастлив теперь!",11.0
1495,Хаям,"Не смешно ли весь век по копейке копить,
Если вечную жизнь все равно не купить?
Эту жизнь тебе дали, мой милый, на время, —
Постарайся же времени не упустить!",11.0
1496,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1497,Хаям,"Всё покупается и продаётся, и жизнь откровенно над нами смеётся. Мы негодуем, мы возмущаемся, но продаёмся и покупаемся.",11.0
1498,Хаям,"Когда уходите на пять минут,
Не забывайте оставлять тепло в ладонях.
В ладонях тех, которые вас ждут,
В ладонях тех, которые вас помнят..",11.0
1499,Хаям,"Коль день прошел, о нем не вспоминай,
Пред днем грядущим в страхе не стенай,
О будущем и прошлом не печалься,
Сегодняшнему счастью цену знай!",11.0
1500,Хаям,Растить в душе побег уныния — преступление.,11.0
1501,Хаям,"Не бойтесь дарить согревающих слов,
И добрые делать дела.
Чем больше в огонь вы положите дров,
Тем больше вернется тепла.",11.0
1502,Хаям,"Жизнь пронесется, как одно мгновенье,
Ее цени, в ней черпай наслаждение.
Как проведешь ее — так и пройдет,
Не забывай: она — твое творение.",11.0
1503,Хаям,"С людьми ты тайной не делись своей,
Ведь ты не знаешь, кто из них подлей.
Как сам ты поступаешь с Божьей тварью,
Того же жди себе и от людей.",11.0
1504,Хаям,"Трудно замыслы бога постичь, старина.
Нет у этого неба ни верха, ни дна.
Сядь в укромном углу и довольствуйся малым:
лишь бы сцена была хоть немного видна!",11.0
1505,Хаям,"Того текучего огня налей, саки,
Плесни рубиновых живых огней, саки,
И кубок выбери потяжелей, саки,
Наполни радостью мой кубок дней, саки.",11.0
1506,Хаям,"«Ад и рай — в небесах», — утверждают ханжи. Я, в себя заглянув, убедился во лжи: ад и рай — не круги во дворце мироздания, ад и рай — это две половины души.",11.0
1507,Хаям,"Чем ниже человек душой, тем выше задирает нос.
Он носом тянется туда, куда душою не дорос.",11.0
1508,Хаям,"Бренность мира узрев, горевать погоди!
Верь: недаром колотиться сердце в груди.
Не горюй о минувшем: что было, то сплыло.
Не горюй о грядущем: туман впереди…",11.0
1509,Хаям,"Кто жизнью бит, тот большего добьется.
Пуд соли съевший выше ценит мед.
Кто слезы лил, тот искренней смеется.
Кто умирал, тот знает, что живет!",11.0
1510,Хаям,"Я спросил у мудрейшего: «Что ты извлек
Из своих манускриптов?» Мудрейший изрек:
«Счастлив тот, кто в объятьях красавицы нежной
По ночам от премудростей книжных далек!»",11.0
1511,Хаям,"Бог дает, Бог берет — вот и весь тебе сказ.
Что к чему — остается загадкой для нас.
Сколько жить, сколько пить — отмеряют на глаз,
да и то норовят не долить каждый раз.",11.0
1512,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1513,Хаям,"Безгрешными приходим — и грешим,
Веселыми приходим — и скорбим.
Сжигаем сердце горькими слезами
И сходим в прах, развеяв жизнь как дым.",11.0
1514,Хаям,"Не верь тому, кто говорит красиво, в его словах всегда игра.
Поверь тому, кто молчаливо, творит красивые дела.",11.0
1515,Хаям,"Страсть не может с глубокой любовью дружить,
Если сможет, то вместе недолго им быть.",11.0
1516,Хаям,"Я мир сравнил бы с шахматной доской-
то день, то ночь, а пешки мы с тобой.
Подвигают тихонько и побили
и в темный ящик сунут на покой!",11.0
1517,Хаям,"Что толку толковать тому, кто бестолков!",11.0
1518,Хаям,"Чем истину искать, доили бы козла!",11.0
1519,Хаям,"Океан, состоящий из капель, велик.
Из пылинок слагается материк.
Твой приход и уход не имеет значения.
Просто муха в окно залетела на миг…",11.0
1520,Хаям,"Вино запрещено, но есть четыре «но»:
Смотря кто, с кем, когда и в меру ль пьет вино.
При соблюдении сих четырех условий
Всем здравомыслящим вино разрешено.",11.0
1521,Хаям,"Жизни стыдно за тех, кто сидит и скорбит,
Кто не помнит утех, не прощает обид…",11.0
1522,Хаям,"Не оплакивай смертный вчерашних потерь…
День сегодняшний, завтрашней меркой не мерь…
Ни былой, ни грядущей минуте не верь…
Верь минуте текущей — будь счастлив теперь…",11.0
1523,Хаям,"Нищим дервишем ставши — достигнешь высот.
Сердце в кровь изодравши — достигнешь высот.
Прочь, пустые мечты о великих свершеньях!
Лишь с собой совладавши — достигнешь высот!",11.0
1524,Хаям,"Мой друг, приди сейчас! Поверь, что «завтра» нет.",11.0
1525,Хаям,"Один припев у мудрости моей:
ЖИЗНЬ КОРОТКА — так дай же волю ей;
Умно бывает — подстригать деревья,
Но обкорнать себя — куда глупей.",11.0
1526,Хаям,"Нам жизнь всегда подарит шанс:
Кого любить, кого нам ненавидеть дружно.
И, главное, поверьте мне — не спутать реверанс,
Чтобы не кланяться тому, кому не нужно.",11.0
1527,Хаям,"Лучше впасть в нищету, голодать или красть,
Чем в число блюдолизов презренных попасть.
Лучше кости глодать, чем прельститься сластями
За столом у мерзавцев, имеющих власть.",11.0
1528,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1529,Хаям,"В этом замкнутом круге — крути не крути —
Не удастся конца и начала найти.
Наша роль в этом мире — прийти и уйти.
Кто нам скажет о цели, о смысле пути?",11.0
1530,Хаям,"Горе сердцу, которое льда холодней,
Не пылает любовью, не знает о ней,
А для сердца влюбленного — день, проведённый
Без возлюбленной, — самый пропащий из дней!",11.0
1531,Хаям,"В сей мир едва ли снова попадём,
Своих друзей вторично не найдём.
Лови же миг! Ведь он не повторится,
Как ты и сам не повторишься в нём.",11.0
1532,Хаям,"Боюсь, что в этот мир мы вновь не попадем,
И там своих друзей — за гробом — не найдем.
Давайте ж пировать в сей миг, пока мы живы.
Быть может, миг пройдет — мы все навек уйдем.",11.0
1533,Хаям,"Я повествую только о своем:
Что в жизни много разного, и в нем
Мы усмотреть должны все краски бытия и быта,
Чтоб не остаться у разбитого корыта.",11.0
1534,Хаям,"Глаза умеют говорить. Кричать от счастья или плакать.
Глазами можно ободрить, с ума свести, заставить плакать.
Словами можно обмануть, глазами это невозможно.
Во взгляде можно утонуть, если смотреть неосторожно…",11.0
1535,Хаям,"Коль можешь, не тужи о времени бегущем,
Не отягчай души ни прошлым, ни грядущим.
Сокровища свои потрать, пока ты жив;
Ведь все равно в тот мир предстанешь неимущим.",11.0
1536,Хаям,"В одно окно смотрели двое.
Один увидел дождь и грязь.
Другой — листвы зелёной вязь,
весну и небо голубое.
В одно окно смотрели двое.",11.0
1537,Хаям,"Не по бедности я позабыл про вино,
Не из страха совсем опустился на дно.
Пил вино я, чтоб сердце весельем наполнить,
А теперь моё сердце — тобою полно.",11.0
1538,Хаям,"Все покупается и продается
И жизнь откровенно над нами смеется.
Мы негодуем, мы возмущаемся,
Но продаемся и покупаемся.",11.0
1539,Хаям,"О чем скорбеть? Клянусь дыханьем, есть в жизни два ничтожных дня: день ставший мне воспоминаньем, и не наставший для меня.",11.0
1540,Хаям,"Кто битым жизнью был, тот большего добьется,
Пуд соли съевший, выше ценит мед.
Кто слезы лил, тот искренней смеется,
Кто умирал, тот знает, что живет.",11.0
1541,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1542,Хаям,"Не завидуй тому, кто силен и богат,
За рассветом всегда наступает закат.
С этой жизнью короткою, равною вздоху,
Обращайся, как с данной тебе напрокат.",11.0
1543,Хаям,"Как часто в жизни ошибаясь, теряем тех, кем дорожим…
Чужим понравиться стараясь, порой от ближнего бежим…
Возносим тех, кто нас не стоит, а самых верных предаем…
Кто нас так любит, обижаем, и сами извинений ждем…..",11.0
1544,Хаям,"Мы источник веселья — и скорби рудник.
Мы вместилище скверны — и чистый родник.
Человек, словно в зеркале мир — многолик.
Он ничтожен — и он же безмерно велик!",11.0
1545,Хаям,"Нам жизнь навязана; ее водоворот
Ошеломляет нас, но миг один – и вот
Уже пора уйти, не зная цели жизни…
Приход бессмысленный, бессмысленный уход!",11.0
1546,Хаям,О. Хайям мудрейший человек. В его словах сколько правды и истины. Спасибо ему за это!,11.0
1547,Кафка,"Так крепко, как рука держит камень. А держит она его крепко лишь для того, чтобы швырнуть его как можно дальше. Но дорога приведет и в ту даль.",12.0
1548,Кафка,"Задние мысли, с которыми ты впускаешь в себя зло, — это не твои мысли, а зла.",12.0
1549,Кафка,"Не позволяй злу уверить тебя, что у тебя могут быть тайны от него.",12.0
1550,Кафка,Клетка пошла искать птицу.,12.0
1551,Кафка,"Зло бывает порой в руке, как орудие; узнанное или неузнанное, оно, не переча, позволяет отложить себя в сторону, если есть воля на то.",12.0
1552,Кафка,"Стоит лишь впустить в себя зло, как оно уже не требует, чтобы ему верили.",12.0
1553,Кафка,"Смерть перед нами — примерно как картина на стене класса, изображающая битву Александра Македонского. Все дело в том, чтобы еще в этой жизни затмить картину своими деяниями или совсем погасить.",12.0
1554,Кафка,"Если бы возможно было построить Вавилонскую башню, не взбираясь на нее, это было бы позволено.",12.0
1555,Кафка,Делать отрицательное — это на нас еще возложено; положительное дано нам уже.,12.0
1556,Кафка,"Леопарды врываются в храм и выпивают до дна содержимое жертвенных сосудов; это повторяется снова и снова, и в конце концов это может быть предусмотрено и становится частью обряда.",12.0
1557,Кафка,"Две задачи начала жизни: все больше ограничивать свой круг и постоянно проверять, не спрятался ли ты где-нибудь вне своего круга.",12.0
1558,Кафка,"Почему мы ропщем на грехопадение? Не из-за него изгнаны мы из рая, а из-за дерева жизни, чтобы нам не есть от него.",12.0
1559,Кафка,"Есть цель, но нет пути; то, что мы называли путем, — это промедление.",12.0
1560,Кафка,"Две возможности: делать себя бесконечно малым или быть им. Второе — завершение, значит, бездеятельность, первое — начало, значит, действие.",12.0
1561,Кафка,"Словно дорога осенью: только ее выметут, как она уже снова покрывается сухими листьями.",12.0
1562,Кафка,"В этом месте я еще ни разу не был: иначе дышится, ослепительнее, чем солнце, сияет с ним рядом звезда.",12.0
1563,Кафка,"Укрытиям нет числа, спасение лишь в одном, но возможностей спасения опять-таки столько же, сколько укрытий.",12.0
1564,Кафка,"Во избежание словесной ошибки: что следует деятельно разрушить, то надо сперва крепко схватить; что крошится, то крошится, но разрушить это нельзя.",12.0
1565,Кафка,"Кто в мире любит своего ближнего, совершает не большую и не меньшую несправедливость, чем тот, кто любит в мире себя самого. Остается только вопрос, возможно ли первое.",12.0
1566,Кафка,"Только здесь страдать — это страдать. Не в том смысле, что те, кто страдает здесь, где-то в другом месте из-за этого страдания будут возвышены, а в том смысле, что то, что именуется в этом мире страданием, в другом мире не изменяется, а только освобождено от своей противоположности, блаженства.",12.0
1567,Кафка,"Лестничная ступенька, не вытоптанная ногами, есть сама по себе нечто деревянное, грубо сколоченное.",12.0
1568,Кафка,"Грешны мы не только тем, что ели от дерева познания, но и тем, что еще не ели от дерева жизни. Грешно состояние, в котором мы пребываем, независимо от вины.",12.0
1569,Кафка,"Лгут меньше всего, когда меньше всего лгут, а не тогда, когда для этого меньше всего поводов.",12.0
1570,Кафка,"Тот факт, что нет ничего другого, кроме духовного мира, отнимает у нас надежду и дает нам уверенность.",12.0
1571,Кафка,"Кто отрекается от мира, должен любить всех людей, ибо он отрекается и от их мира. Тем самым он начинает догадываться об истинной человеческой сути, которую нельзя не любить, если предположить, что ты ей соответствуешь.",12.0
1572,Кафка,"Мы были созданы, чтобы жить в раю, рай был предназначен для того, чтобы служить нам. Наше назначение было изменено; что это случилось и с назначением рая, не говорится.",12.0
1573,Кафка,"Наше искусство — это ослепленность истиной: истинен только свет на отпрянувшем с гримасой лице, больше ничего.",12.0
1574,Кафка,"Все, что вне чувственного мира, язык может выразить только намеками, но никак не сравнениями, даже и приблизительно, потому что язык, в соответствии с чувственным миром, тоскует только об обладании и о том, что с таковым связано.",12.0
1575,Кафка,"Изгнание из рая в главной своей части вечно. То есть хотя изгнание из рая окончательно и жизнь в мире неминуема, однако вечность этого процесса (или, выражаясь временными категориями, — вечная повторяемость этого процесса) дает нам все же возможность не только надолго оставаться в раю, но и в самом деле там находиться, независимо от того, знаем ли мы это здесь или нет.",12.0
1576,Кафка,"Зло — это излучение человеческого сознания в определенных переходных положениях. Иллюзия — это, в сущности, не чувственный мир, а его зло, которое, однако, для наших глаз и составляет чувственный мир.",12.0
1577,Кафка,"Есть вопросы, мимо которых мы не смогли бы пройти, если бы от природы не были освобождены от них.",12.0
1578,Кафка,"Никто не может желать того, что ему в конечном счете во вред. Если, однако, от отдельного человека складывается иное впечатление, — а оно складывается, возможно, всегда, — то объясняется это тем, что кто-то в человеке желает чего-то, что этому кому-то, правда, на пользу, но кому-то второму, кто привлекается разве что для оценки данного случая, сильно вредит. Если бы человек с самого начала, а не только при оценке, стал на сторону этого второго, то первое «кто-то»угасло бы, а с ним и желание.",12.0
1579,Кафка,"Он бежит вслед за фактами, как начинающий конькобежец, который к тому же упражняется в таком месте, где это запрещено.",12.0
1580,Кафка,"Истина неразделима, значит, она сама не может узнать себя; кто хочет узнать ее, должен быть ложью.",12.0
1581,Кафка,"Всё обман: искать минимума заблуждений, оставаться при обыкновенном, искать максимума. В первом случае обманываешь добро, чересчур облегчая себе его достижение, и зло, ставя ему слишком невыгодные условия борьбы. Во втором случае обманываешь добро, даже не стремясь к нему, стало быть, в земных делах. В третьем случае обманываешь добро, как можно дальше от него удаляясь, и зло, надеясь обессилить его преувеличением. Предпочесть следовало бы, значит, второй случай, ибо добро обманываешь всегда, а зло в этом случае не обманываешь хотя бы с виду.",12.0
1582,Кафка,"Чувственная любовь скрывает небесную; в одиночку ей это не удалось бы, но поскольку она неосознанно содержит в себе элемент небесной любви, это ей удается.",12.0
1583,Кафка,"Он свободный и защищенный гражданин земли, ибо посажен на цепь достаточно длинную, чтобы дать ему доступ ко всем земным пространствам, и все же длинную лишь настолько, чтобы ничто не могло вырвать его за пределы земли. Но в то же время он еще и свободный и защищенный гражданин неба, ибо посажен еще и на небесную цепь, рассчитанную подобным же образом. Если он рвется на землю, его душит ошейник неба, если он рвется в небо — ошейник земли. И тем не менее у него есть все возможности, и он это чувствует; более того, он даже отказывается объяснять все это первоначальной оплошностью.",12.0
1584,Кафка,"Дух лишь тогда делается свободным, когда он перестает быть опорой.",12.0
1585,Кафка,Общение с людьми совращает к самоанализу.,12.0
1586,Кафка,"Сильнейшим светом можно упразднить мир. Перед слабыми глазами он становится тверд, перед еще более слабыми у него появляются кулаки, перед еще более слабыми он становится стыдлив и уничтожает того, кто отваживается взглянуть на него.",12.0
